order_id,line_number,product_id,quantity,promised_delivery_date,pricing_date
ORD-000765,2,HDE-ZC1,1,2025-03-27 13:42:35,2025-03-20
ORD-000765,3,SWN-RP6,1,2025-03-27 13:42:35,2025-03-20
ORD-000766,1,FRD-GB5,1,2025-03-31 16:03:10,2025-03-21
ORD-000766,2,ZRV-RZ3,1,2025-03-31 16:03:10,2025-03-21
ORD-000766,3,VZL-RV3,1,2025-03-31 16:03:10,2025-03-21
ORD-000767,1,HDE-ZC1,2,2025-03-31 11:52:20,2025-03-21
ORD-000767,2,FIT-GR3,7,2025-03-31 11:52:20,2025-03-21
ORD-000768,1,HDE-ZC1,4,2025-04-11 15:17:04,2025-03-23
ORD-000768,2,SWN-RP6,2,2025-04-11 15:17:04,2025-03-23
ORD-000769,1,FRD-GB5,1,2025-04-07 13:47:05,2025-03-25
ORD-000769,2,SWN-RP6,1,2025-04-07 13:47:05,2025-03-25
ORD-000769,3,NOE-JG4,1,2025-04-07 13:47:05,2025-03-25
ORD-000770,1,ZRV-RZ3,7,2025-04-13 12:26:58,2025-03-28
ORD-000771,1,HDE-ZC1,1,2025-04-13 09:00:12,2025-03-28
ORD-000771,2,NOE-JG4,1,2025-04-13 09:00:12,2025-03-28
ORD-000771,3,VZL-RV3,1,2025-04-13 09:00:12,2025-03-28
ORD-000772,1,SWN-RP6,8,2025-04-08 08:18:35,2025-03-31
ORD-000773,1,HDE-ZC1,3,2025-04-09 15:12:24,2025-03-31
ORD-000773,2,VZL-RV3,4,2025-04-09 15:12:24,2025-03-31
ORD-000773,3,ZRV-RZ3,2,2025-04-09 15:12:24,2025-03-31
ORD-000774,1,FIT-GR3,5,2025-04-14 08:23:43,2025-04-01
ORD-000774,2,SWN-RP6,2,2025-04-14 08:23:43,2025-04-01
ORD-000774,3,ZRV-RZ3,2,2025-04-14 08:23:43,2025-04-01
ORD-000775,1,NOE-JG4,6,2025-04-20 13:21:11,2025-04-02
ORD-000776,1,VZL-RV3,5,2025-04-21 14:49:55,2025-04-02
ORD-000777,1,VZL-RV3,1,2025-04-17 12:29:20,2025-04-07
ORD-000777,2,HDE-ZC1,1,2025-04-17 12:29:20,2025-04-07
ORD-000777,3,FRD-GB5,3,2025-04-17 12:29:20,2025-04-07
ORD-000778,1,VZL-RV3,3,2025-04-21 17:24:36,2025-04-08
ORD-000778,2,NOE-JG4,2,2025-04-21 17:24:36,2025-04-08
ORD-000778,3,HDE-ZC1,2,2025-04-21 17:24:36,2025-04-08
ORD-000779,1,ZRV-RZ3,2,2025-04-28 11:36:37,2025-04-10
ORD-000779,2,NOE-JG4,1,2025-04-28 11:36:37,2025-04-10
ORD-000780,1,NOE-JG4,1,2025-04-24 08:40:48,2025-04-10
ORD-000780,2,ZRV-RZ3,1,2025-04-24 08:40:48,2025-04-10
ORD-000780,3,VZL-RV3,1,2025-04-24 08:40:48,2025-04-10
ORD-000781,1,HDE-ZC1,9,2025-04-22 14:01:47,2025-04-12
ORD-000782,1,HDE-ZC1,3,2025-04-22 16:43:03,2025-04-15
ORD-000782,2,FRD-GB5,4,2025-04-22 16:43:03,2025-04-15
ORD-000782,3,ZRV-RZ3,1,2025-04-22 16:43:03,2025-04-15
ORD-000783,1,PRO-ZC5,13,2025-04-22 13:57:13,2025-04-15
ORD-000784,1,VZL-RV3,6,2025-05-01 08:22:14,2025-04-17
ORD-000784,2,NOE-JG4,2,2025-05-01 08:22:14,2025-04-17
ORD-000784,3,ZRV-RZ3,2,2025-05-01 08:22:14,2025-04-17
ORD-000785,1,VZL-RV3,2,2025-05-01 14:46:22,2025-04-18
ORD-000786,1,SWN-RP6,1,2025-05-03 13:38:27,2025-04-19
ORD-000787,1,ZRV-RZ3,1,2025-05-02 12:57:45,2025-04-20
ORD-000788,1,ZRV-RZ3,6,2025-05-01 15:30:00,2025-04-23
ORD-000788,2,HDE-ZC1,1,2025-05-01 15:30:00,2025-04-23
ORD-000789,1,RDG-YF6,45,2025-05-03 10:25:18,2025-04-23
ORD-000790,1,PRO-ZC5,24,2025-05-04 15:37:15,2025-04-23
ORD-000790,2,RDG-YF6,16,2025-05-04 15:37:15,2025-04-23
ORD-000791,1,SWN-RP6,3,2025-05-07 12:13:14,2025-04-25
ORD-000792,1,FRD-GB5,3,2025-05-09 08:44:22,2025-04-27
ORD-000792,2,NOE-JG4,1,2025-05-09 08:44:22,2025-04-27
ORD-000793,1,HDE-ZC1,4,2025-05-17 14:57:16,2025-04-29
ORD-000793,2,ZRV-RZ3,4,2025-05-17 14:57:16,2025-04-29
ORD-000793,3,NOE-JG4,1,2025-05-17 14:57:16,2025-04-29
ORD-000794,1,ZRV-RZ3,6,2025-05-14 08:36:47,2025-04-30
ORD-000794,2,VZL-RV3,1,2025-05-14 08:36:47,2025-04-30
ORD-000794,3,FRD-GB5,2,2025-05-14 08:36:47,2025-04-30
ORD-000795,1,SWN-RP6,4,2025-05-09 08:52:53,2025-05-01
ORD-000795,2,HDE-ZC1,6,2025-05-09 08:52:53,2025-05-01
ORD-000796,1,ZRV-RZ3,1,2025-05-14 16:53:25,2025-05-02
ORD-000796,2,FIT-GR3,3,2025-05-14 16:53:25,2025-05-02
ORD-000796,3,NOE-JG4,1,2025-05-14 16:53:25,2025-05-02
ORD-000797,1,NOE-JG4,1,2025-05-18 17:20:46,2025-05-07
ORD-000797,2,ZRV-RZ3,4,2025-05-18 17:20:46,2025-05-07
ORD-000798,1,NOE-JG4,2,2025-05-15 10:54:45,2025-05-08
ORD-000798,2,FRD-GB5,1,2025-05-15 10:54:45,2025-05-08
ORD-000799,1,ZRV-RZ3,3,2025-05-27 13:06:44,2025-05-09
ORD-000800,1,HDE-ZC1,2,2025-05-20 14:45:07,2025-05-11
ORD-000801,1,ZRV-RZ3,7,2025-05-31 11:02:10,2025-05-11
ORD-000801,2,HDE-ZC1,2,2025-05-31 11:02:10,2025-05-11
ORD-000802,1,VZL-RV3,7,2025-06-02 12:50:28,2025-05-16
ORD-000803,1,ZRV-RZ3,3,2025-06-01 16:27:40,2025-05-17
ORD-000803,2,VZL-RV3,2,2025-06-01 16:27:40,2025-05-17
ORD-000804,1,FRD-GB5,1,2025-05-27 17:57:12,2025-05-18
ORD-000804,2,HDE-ZC1,7,2025-05-27 17:57:12,2025-05-18
ORD-000804,3,FIT-GR3,2,2025-05-27 17:57:12,2025-05-18
ORD-000805,1,VZL-RV3,2,2025-05-28 13:13:21,2025-05-20
ORD-000805,2,FIT-GR3,1,2025-05-28 13:13:21,2025-05-20
ORD-000805,3,ZRV-RZ3,1,2025-05-28 13:13:21,2025-05-20
ORD-000806,1,FIT-GR3,3,2025-06-11 15:00:37,2025-05-21
ORD-000807,1,FRD-GB5,2,2025-06-03 15:04:45,2025-05-23
ORD-000807,2,VZL-RV3,1,2025-06-03 15:04:45,2025-05-23
ORD-000807,3,NOE-JG4,1,2025-06-03 15:04:45,2025-05-23
ORD-000808,1,NOE-JG4,5,2025-06-06 16:23:27,2025-05-24
ORD-000808,2,FRD-GB5,1,2025-06-06 16:23:27,2025-05-24
ORD-000809,1,HDE-ZC1,9,2025-06-06 12:29:50,2025-05-27
ORD-000810,1,SWN-RP6,5,2025-06-15 16:05:58,2025-05-29
ORD-000810,2,VZL-RV3,2,2025-06-15 16:05:58,2025-05-29
ORD-000810,3,FIT-GR3,2,2025-06-15 16:05:58,2025-05-29
ORD-000811,1,NOE-JG4,3,2025-06-08 15:59:13,2025-05-31
ORD-000811,2,HDE-ZC1,3,2025-06-08 15:59:13,2025-05-31
ORD-000812,1,FRD-GB5,1,2025-06-21 16:14:30,2025-06-01
ORD-000812,2,ZRV-RZ3,1,2025-06-21 16:14:30,2025-06-01
ORD-000813,1,RDG-YF6,16,2025-06-09 11:26:27,2025-06-01
ORD-000814,1,PLT-YF3,5,2025-06-11 09:12:04,2025-06-01
ORD-000814,2,PSP-YF7,5,2025-06-11 09:12:04,2025-06-01
ORD-000814,3,PRO-ZC5,12,2025-06-11 09:12:04,2025-06-01
ORD-000815,1,PSP-YF7,11,2025-06-22 09:28:17,2025-06-01
ORD-000815,2,PRO-ZC5,5,2025-06-22 09:28:17,2025-06-01
ORD-000816,1,ZRV-RZ3,1,2025-06-14 12:06:45,2025-06-05
ORD-000816,2,HDE-ZC1,5,2025-06-14 12:06:45,2025-06-05
ORD-000816,3,VZL-RV3,1,2025-06-14 12:06:45,2025-06-05
ORD-000817,1,VZL-RV3,1,2025-06-24 09:18:01,2025-06-06
ORD-000817,2,FRD-GB5,1,2025-06-24 09:18:01,2025-06-06
ORD-000818,1,HDE-ZC1,6,2025-06-20 11:31:29,2025-06-06
ORD-000818,2,SWN-RP6,4,2025-06-20 11:31:29,2025-06-06
ORD-000819,1,FIT-GR3,6,2025-06-24 15:18:34,2025-06-10
ORD-000820,1,VZL-RV3,9,2025-07-01 08:35:26,2025-06-11
ORD-000821,1,NOE-JG4,9,2025-06-23 14:41:36,2025-06-12
ORD-000822,1,VZL-RV3,1,2025-07-06 14:05:09,2025-06-15
ORD-000823,1,ZRV-RZ3,8,2025-06-27 16:14:47,2025-06-16
ORD-000824,1,SWN-RP6,6,2025-06-28 17:38:39,2025-06-17
ORD-000824,2,FRD-GB5,3,2025-06-28 17:38:39,2025-06-17
ORD-000825,1,FIT-GR3,5,2025-07-02 14:45:17,2025-06-18
ORD-000825,2,VZL-RV3,1,2025-07-02 14:45:17,2025-06-18
ORD-000825,3,SWN-RP6,1,2025-07-02 14:45:17,2025-06-18
ORD-000826,1,ZRV-RZ3,1,2025-07-08 11:41:38,2025-06-19
ORD-000827,1,FIT-GR3,10,2025-07-04 17:50:22,2025-06-21
ORD-000828,1,VZL-RV3,2,2025-07-04 10:29:56,2025-06-22
ORD-000828,2,ZRV-RZ3,1,2025-07-04 10:29:56,2025-06-22
ORD-000828,3,FRD-GB5,1,2025-07-04 10:29:56,2025-06-22
ORD-000829,1,ZRV-RZ3,5,2025-07-04 10:28:34,2025-06-23
ORD-000830,1,FRD-GB5,1,2025-07-04 17:59:00,2025-06-26
ORD-000830,2,SWN-RP6,1,2025-07-04 17:59:00,2025-06-26
ORD-000830,3,ZRV-RZ3,1,2025-07-04 17:59:00,2025-06-26
ORD-000831,1,VZL-RV3,1,2025-07-14 11:18:46,2025-06-27
ORD-000831,2,SWN-RP6,2,2025-07-14 11:18:46,2025-06-27
ORD-000832,1,HDE-ZC1,2,2025-07-06 17:16:32,2025-06-29
ORD-000832,2,FIT-GR3,3,2025-07-06 17:16:32,2025-06-29
ORD-000832,3,ZRV-RZ3,2,2025-07-06 17:16:32,2025-06-29
ORD-000833,1,FIT-GR3,2,2025-07-17 14:04:49,2025-06-29
ORD-000833,2,VZL-RV3,2,2025-07-17 14:04:49,2025-06-29
ORD-000834,1,NOE-JG4,1,2025-07-10 13:38:13,2025-07-02
ORD-000834,2,SWN-RP6,3,2025-07-10 13:38:13,2025-07-02
ORD-000834,3,ZRV-RZ3,2,2025-07-10 13:38:13,2025-07-02
ORD-000835,1,FIT-GR3,1,2025-07-16 13:40:58,2025-07-04
ORD-000835,2,ZRV-RZ3,1,2025-07-16 13:40:58,2025-07-04
ORD-000836,1,FRD-GB5,1,2025-07-21 11:50:29,2025-07-05
ORD-000837,1,ZRV-RZ3,4,2025-07-23 11:07:23,2025-07-07
ORD-000837,2,SWN-RP6,3,2025-07-23 11:07:23,2025-07-07
ORD-000837,3,VZL-RV3,2,2025-07-23 11:07:23,2025-07-07
ORD-000838,1,SWN-RP6,6,2025-07-20 10:31:37,2025-07-09
ORD-000839,1,FRD-GB5,3,2025-07-21 16:26:33,2025-07-09
ORD-000839,2,HDE-ZC1,5,2025-07-21 16:26:33,2025-07-09
ORD-000840,1,NOE-JG4,5,2025-08-04 12:16:06,2025-07-14
ORD-000840,2,HDE-ZC1,2,2025-08-04 12:16:06,2025-07-14
ORD-000841,1,PRO-ZC5,38,2025-07-29 15:30:55,2025-07-15
ORD-000842,1,PLT-YF3,29,2025-07-26 09:02:09,2025-07-15
ORD-000842,2,ENP-ENP1,5,2025-07-26 09:02:09,2025-07-15
ORD-000842,3,PRO-ZC5,5,2025-07-26 09:02:09,2025-07-15
ORD-000842,4,RDG-YF6,5,2025-07-26 09:02:09,2025-07-15
ORD-000843,1,ACD-CV1,45,2025-07-31 12:55:09,2025-07-15
ORD-000844,1,FRD-GB5,1,2025-07-29 16:37:51,2025-07-16
ORD-000844,2,ZRV-RZ3,1,2025-07-29 16:37:51,2025-07-16
ORD-000845,1,VZL-RV3,9,2025-07-31 11:50:26,2025-07-17
ORD-000846,1,VZL-RV3,9,2025-07-30 17:51:20,2025-07-18
ORD-000847,1,FIT-GR3,6,2025-08-01 14:45:53,2025-07-18
ORD-000848,1,ZRV-RZ3,3,2025-08-08 09:31:55,2025-07-22
ORD-000848,2,FRD-GB5,1,2025-08-08 09:31:55,2025-07-22
ORD-000848,3,HDE-ZC1,4,2025-08-08 09:31:55,2025-07-22
ORD-000849,1,FIT-GR3,6,2025-08-02 17:17:20,2025-07-25
ORD-000849,2,ZRV-RZ3,4,2025-08-02 17:17:20,2025-07-25
ORD-000850,1,HDE-ZC1,7,2025-08-10 09:48:21,2025-07-27
ORD-000851,1,SWN-RP6,1,2025-08-15 08:00:20,2025-07-27
ORD-000851,2,FIT-GR3,1,2025-08-15 08:00:20,2025-07-27
ORD-000852,1,HDE-ZC1,2,2025-08-04 09:33:28,2025-07-28
ORD-000852,2,ZRV-RZ3,1,2025-08-04 09:33:28,2025-07-28
ORD-000853,1,FIT-GR3,6,2025-08-17 11:34:07,2025-07-29
ORD-000854,1,HDE-ZC1,7,2025-08-13 12:03:42,2025-08-01
ORD-000855,1,VZL-RV3,3,2025-08-23 10:39:13,2025-08-03
ORD-000855,2,SWN-RP6,4,2025-08-23 10:39:13,2025-08-03
ORD-000855,3,ZRV-RZ3,3,2025-08-23 10:39:13,2025-08-03
ORD-000856,1,ZRV-RZ3,2,2025-08-11 08:56:14,2025-08-03
ORD-000856,2,SWN-RP6,1,2025-08-11 08:56:14,2025-08-03
ORD-000856,3,HDE-ZC1,1,2025-08-11 08:56:14,2025-08-03
ORD-000857,1,ZRV-RZ3,4,2025-08-13 17:48:07,2025-08-04
ORD-000858,1,VZL-RV3,9,2025-08-23 12:21:12,2025-08-05
ORD-000858,2,HDE-ZC1,1,2025-08-23 12:21:12,2025-08-05
ORD-000859,1,HDE-ZC1,4,2025-08-28 10:20:37,2025-08-08
ORD-000860,1,ZRV-RZ3,1,2025-08-22 14:43:37,2025-08-11
ORD-000860,2,HDE-ZC1,2,2025-08-22 14:43:37,2025-08-11
ORD-000860,3,NOE-JG4,5,2025-08-22 14:43:37,2025-08-11
ORD-000861,1,VZL-RV3,9,2025-08-18 11:07:11,2025-08-11
ORD-000862,1,SWN-RP6,1,2025-08-19 12:49:10,2025-08-12
ORD-000862,2,FRD-GB5,3,2025-08-19 12:49:10,2025-08-12
ORD-000862,3,ZRV-RZ3,1,2025-08-19 12:49:10,2025-08-12
ORD-000863,1,NOE-JG4,1,2025-09-01 08:24:44,2025-08-13
ORD-000863,2,SWN-RP6,1,2025-09-01 08:24:44,2025-08-13
ORD-000864,1,RDG-YF6,10,2025-08-24 17:34:13,2025-08-15
ORD-000864,2,CRV-RT5,5,2025-08-24 17:34:13,2025-08-15
ORD-000864,3,ENP-ENP1,5,2025-08-24 17:34:13,2025-08-15
ORD-000865,1,NOE-JG4,9,2025-09-01 16:23:18,2025-08-18
ORD-000866,1,NOE-JG4,7,2025-09-03 10:19:30,2025-08-20
ORD-000867,1,VZL-RV3,2,2025-08-29 13:24:36,2025-08-21
ORD-000868,1,ZRV-RZ3,10,2025-09-07 09:52:26,2025-08-22
ORD-000869,1,FRD-GB5,4,2025-09-03 10:15:24,2025-08-23
ORD-000869,2,NOE-JG4,1,2025-09-03 10:15:24,2025-08-23
ORD-000870,1,VZL-RV3,2,2025-09-04 12:33:14,2025-08-28
ORD-000870,2,FIT-GR3,2,2025-09-04 12:33:14,2025-08-28
ORD-000870,3,SWN-RP6,2,2025-09-04 12:33:14,2025-08-28
ORD-000871,1,NOE-JG4,4,2025-09-10 09:33:21,2025-08-28
ORD-000871,2,FRD-GB5,1,2025-09-10 09:33:21,2025-08-28
ORD-000872,1,SWN-RP6,5,2025-09-12 09:15:27,2025-08-29
ORD-000873,1,HDE-ZC1,6,2025-09-15 08:12:13,2025-08-31
ORD-000873,2,FRD-GB5,1,2025-09-15 08:12:13,2025-08-31
ORD-000874,1,SWN-RP6,5,2025-09-15 14:51:01,2025-09-01
ORD-000875,1,CRV-RT5,5,2025-09-08 11:54:56,2025-09-01
ORD-000875,2,RDG-YF6,21,2025-09-08 11:54:56,2025-09-01
ORD-000875,3,ACD-CV1,28,2025-09-08 11:54:56,2025-09-01
ORD-000876,1,PRO-ZC5,5,2025-09-11 13:22:43,2025-09-01
ORD-000876,2,ENP-ENP1,32,2025-09-11 13:22:43,2025-09-01
ORD-000876,3,CRV-RT5,5,2025-09-11 13:22:43,2025-09-01
ORD-000876,4,ODY-RC1,5,2025-09-11 13:22:43,2025-09-01
ORD-000877,1,FIT-GR3,1,2025-09-18 15:17:00,2025-09-05
ORD-000878,1,VZL-RV3,3,2025-09-18 09:06:07,2025-09-08
ORD-000878,2,HDE-ZC1,5,2025-09-18 09:06:07,2025-09-08
ORD-000879,1,VZL-RV3,4,2025-09-20 16:03:38,2025-09-08
ORD-000879,2,FRD-GB5,5,2025-09-20 16:03:38,2025-09-08
ORD-000880,1,ZRV-RZ3,1,2025-09-30 15:40:56,2025-09-09
ORD-000880,2,SWN-RP6,3,2025-09-30 15:40:56,2025-09-09
ORD-000881,1,SWN-RP6,1,2025-09-26 10:39:44,2025-09-11
ORD-000881,2,ZRV-RZ3,9,2025-09-26 10:39:44,2025-09-11
ORD-000882,1,NOE-JG4,2,2025-09-26 17:36:26,2025-09-13
ORD-000882,2,HDE-ZC1,7,2025-09-26 17:36:26,2025-09-13
ORD-000883,1,SWN-RP6,1,2025-09-23 13:35:28,2025-09-14
ORD-000884,1,NOE-JG4,1,2025-09-24 10:10:30,2025-09-15
ORD-000884,2,ZRV-RZ3,1,2025-09-24 10:10:30,2025-09-15
ORD-000884,3,SWN-RP6,1,2025-09-24 10:10:30,2025-09-15
ORD-000885,1,ZRV-RZ3,4,2025-10-04 11:25:02,2025-09-16
ORD-000885,2,SWN-RP6,1,2025-10-04 11:25:02,2025-09-16
ORD-000885,3,HDE-ZC1,3,2025-10-04 11:25:02,2025-09-16
ORD-000886,1,ZRV-RZ3,1,2025-10-03 09:24:42,2025-09-21
ORD-000886,2,SWN-RP6,1,2025-10-03 09:24:42,2025-09-21
ORD-000886,3,NOE-JG4,2,2025-10-03 09:24:42,2025-09-21
ORD-000887,1,FRD-GB5,1,2025-10-12 11:29:30,2025-09-23
ORD-000887,2,SWN-RP6,1,2025-10-12 11:29:30,2025-09-23
ORD-000888,1,ZRV-RZ3,9,2025-10-14 14:01:33,2025-09-23
